gene,length,count,rate,percentage
DAPK3,2286,13,175.84615384615384,3.34860983806905
IFI35,1232,7,176,3.3547204399633364
PIGB,1937,11,176.0909090909091,3.3608310418576233
OR11H4,1585,9,176.11111111111111,3.3669416437519097
SIGLEC11,3173,18,176.27777777777777,3.373052245646196
MEPCE,2822,16,176.375,3.379162847540483
OLFML2B,3175,18,176.38888888888889,3.385273449434769
KEAP1,2648,15,176.53333333333333,3.3913840513290556
DEFB127,530,3,176.66666666666666,3.397494653223342
TAC3,1237,7,176.71428571428572,3.403605255117629
LRTM1,1414,8,176.75,3.4097158570119155
ZIM2,2475,14,176.78571428571428,3.4158264589062024
CYBA,1415,8,176.875,3.421937060800489
CCIN,1947,11,177,3.4280476626947753
FCN2,1062,6,177,3.4280476626947753
RIBC1,1949,11,177.1818181818182,3.4402688664833487
MPC1L,709,4,177.25,3.446379468377635
OR2C1,1418,8,177.25,3.446379468377635
METTL13,3368,19,177.26315789473685,3.4586006721662086
RHCG,1952,11,177.45454545454547,3.4647112740604946
TTLL10,2307,13,177.46153846153845,3.470821875954781
NKX2-6,1775,10,177.5,3.476932477849068
ETV7,1776,10,177.6,3.4830430797433545
TRAP1,2309,13,177.6153846153846,3.4891536816376414
NKAIN4,1421,8,177.625,3.495264283531928
CCNE1,1954,11,177.63636363636363,3.5013748854262143
PPP1R7,1954,11,177.63636363636363,3.5013748854262143
UCKL1,1954,11,177.63636363636363,3.5013748854262143
ABHD14A,1066,6,177.66666666666666,3.519706691109074
EBLN1,1777,10,177.7,3.525817293003361
ARRB2,1779,10,177.9,3.5319278948976476
ICAM3,2491,14,177.92857142857142,3.538038496791934
IL17B,712,4,178,3.544149098686221
PRR14,2316,13,178.15384615384616,3.550259700580507
ASPDH,1069,6,178.16666666666666,3.5563703024747935
SEC61A2,2495,14,178.21428571428572,3.56248090436908
COL9A3,2497,14,178.35714285714286,3.568591506263367
KRT4,2141,12,178.41666666666666,3.5747021081576533
CD19,2322,13,178.6153846153846,3.5808127100519402
ALDH3A1,2144,12,178.66666666666666,3.5869233119462267
EIF6,1252,7,178.85714285714286,3.593033913840513
ZNF358,1968,11,178.9090909090909,3.5991445157348
CDC42EP1,2148,12,179,3.6052551176290866
GIP,716,4,179,3.6052551176290866
RAB41,1074,6,179,3.6052551176290866
RGS14,2329,13,179.15384615384616,3.6235869233119464
MPND,1614,9,179.33333333333334,3.6296975252062333
RTN4R,1973,11,179.36363636363637,3.635808127100519
RABL6,3949,22,179.5,3.641918728994806
RHOXF2B,1257,7,179.57142857142858,3.6480293308890923
SLC43A1,2514,14,179.57142857142858,3.6480293308890923
ALOX12B,2515,14,179.64285714285714,3.6602505346776657
ZNF157,2516,14,179.71428571428572,3.666361136571952
ALOX15,2697,15,179.8,3.672471738466239
RHBDF2,3599,20,179.95,3.6785823403605256
MAGEH1,1440,8,180,3.684692942254812
PRPH,1800,10,180,3.684692942254812
SLC16A11,1981,11,180.0909090909091,3.6969141460433854
RAPSN,1622,9,180.22222222222223,3.703024747937672
R3HDM4,1803,10,180.3,3.709135349831959
SLC10A6,1623,9,180.33333333333334,3.715245951726245
TMEM82,1443,8,180.375,3.7213565536205313
MRGPRX4,1444,8,180.5,3.7274671555148178
ACOX2,2348,13,180.6153846153846,3.7335777574091047
CCDC89,2348,13,180.6153846153846,3.7335777574091047
CHADL,2530,14,180.71428571428572,3.745798961197678
C12orf54,904,5,180.8,3.7519095630919646
CCER2,1085,6,180.83333333333334,3.758020164986251
NYX,2713,15,180.86666666666667,3.764130766880538
ZBTB45,2352,13,180.92307692307693,3.7702413687748244
CYP4A22,2535,14,181.07142857142858,3.776351970669111
HK3,3082,17,181.2941176470588,3.782462572563398
ACOT7,1813,10,181.3,3.7885731744576843
HRC,2357,13,181.30769230769232,3.794683776351971
TBC1D21,1270,7,181.42857142857142,3.8007943782462568
ITIH1,2904,16,181.5,3.8069049801405437
TAS1R2,2542,14,181.57142857142858,3.81301558203483
KPTN,1636,9,181.77777777777777,3.819126183929117
RLBP1,1638,9,182,3.8252367858234035
GPBAR1,2003,11,182.0909090909091,3.83134738771769
ATP6V0C,1093,6,182.16666666666666,3.837457989611977
KLC3,2006,11,182.36363636363637,3.8435685915062634
ZNF497,3465,19,182.3684210526316,3.84967919340055
ZAR1,1460,8,182.5,3.855789795294837
BOLA1,1096,6,182.66666666666666,3.8619003971891233
TCN2,2192,12,182.66666666666666,3.8619003971891233
IL1R2,1462,8,182.75,3.8741216009776966
SLC22A7,2559,14,182.78571428571428,3.880232202871983
ALYREF,1097,6,182.83333333333334,3.886342804766269
CR1L,1829,10,182.9,3.8924534066605556
ADRB2,2013,11,183,3.8985640085548425
C19orf18,915,5,183,3.8985640085548425
THEG,1649,9,183.22222222222223,3.910785212343416
CUEDC2,1100,6,183.33333333333334,3.9168958142377024
NDUFS6,550,3,183.33333333333334,3.9168958142377024
KLHL17,2567,14,183.35714285714286,3.9291170180262758
ACSM2B,2935,16,183.4375,3.9352276199205622
TAS2R3,1101,6,183.5,3.9413382218148487
WDR88,1835,10,183.5,3.9413382218148487
GJA10,1652,9,183.55555555555554,3.953559425603422
PJA1,2755,15,183.66666666666666,3.959670027497709
THEGL,1653,9,183.66666666666666,3.959670027497709
ARHGDIA,1837,10,183.7,3.9718912312862815
FAM50A,1470,8,183.75,3.978001833180568
ZNF239,2389,13,183.76923076923077,3.984112435074855
ZNF256,2207,12,183.91666666666666,3.9902230369691414
INSL5,736,4,184,3.996333638863428
KRTAP19-3,552,3,184,3.996333638863428
NPRL3,3128,17,184,3.996333638863428
GABRD,2393,13,184.07692307692307,4.014665444546288
FGFBP2,1105,6,184.16666666666666,4.020776046440575
TOP1MT,2029,11,184.45454545454547,4.0268866483348615
HACL1,2214,12,184.5,4.032997250229148
RRAD,1476,8,184.5,4.032997250229148
RTP1,2214,12,184.5,4.032997250229148
VAX2,1847,10,184.7,4.051329055912007
TAS2R41,924,5,184.8,4.0574396578062935
CD55,2590,14,185,4.06355025970058
PKN1,3518,19,185.1578947368421,4.069660861594867
TNNT1,1111,6,185.16666666666666,4.075771463489153
OGDHL,3706,20,185.3,4.08188206538344
CPN1,1855,10,185.5,4.087992667277727
LIPM,1484,8,185.5,4.087992667277727
TARBP2,1855,10,185.5,4.087992667277727
JAKMIP1,2969,16,185.5625,4.106324472960587
GPR17,2598,14,185.57142857142858,4.112435074854873
SH2D7,2227,12,185.58333333333334,4.11854567674916
TIMM44,2227,12,185.58333333333334,4.11854567674916
GMIP,3528,19,185.68421052631578,4.130766880537733
MYOZ1,1300,7,185.71428571428572,4.136877482432019
MRPS31,1486,8,185.75,4.142988084326306
ZNF408,2229,12,185.75,4.142988084326306
CASP5,1488,8,186,4.155209288114879
COX6A2,372,2,186,4.155209288114879
TRIM29,2977,16,186.0625,4.167430491903453
GSPT2,2791,15,186.06666666666666,4.1735410937977395
DDRGK1,1303,7,186.14285714285714,4.1796516956920255
TLR9,3352,18,186.22222222222223,4.1857622975863125
DCDC2B,1863,10,186.3,4.191872899480599
ACTL7A,1491,8,186.375,4.197983501374885
NOXA1,1678,9,186.44444444444446,4.204094103269172
GPT,1865,10,186.5,4.210204705163459
XRCC1,2052,11,186.54545454545453,4.216315307057745
PDE6C,3358,18,186.55555555555554,4.222425908952031
OR1E1,1307,7,186.71428571428572,4.228536510846318
PPBP,1307,7,186.71428571428572,4.228536510846318
DVL2,2989,16,186.8125,4.240757714634891
OR10S1,1121,6,186.83333333333334,4.246868316529178
ALLC,1869,10,186.9,4.252978918423465
MAMDC4,4112,22,186.9090909090909,4.259089520317751
MAD1L1,2991,16,186.9375,4.265200122212038
LCAT,1496,8,187,4.271310724106325
RFPL1,1496,8,187,4.271310724106325
SLC52A1,2992,16,187,4.271310724106325
CCDC102A,2432,13,187.07692307692307,4.289642529789185
GCDH,1871,10,187.1,4.295753131683471
ZSCAN5B,2059,11,187.1818181818182,4.301863733577757
RFC2,1685,9,187.22222222222223,4.307974335472044
CST4,749,4,187.25,4.314084937366331
P2RX5,2060,11,187.27272727272728,4.320195539260617
CLCN1,3187,17,187.47058823529412,4.3263061411549035
ZNF628,3562,19,187.47368421052633,4.3324167430491904
ADORA2B,1875,10,187.5,4.338527344943477
ACTG2,2064,11,187.63636363636363,4.344637946837763
METTL25,2064,11,187.63636363636363,4.344637946837763
MAFK,3380,18,187.77777777777777,4.356859150626337
OR5J2,939,5,187.8,4.362969752520623
RHBDD2,1878,10,187.8,4.362969752520623
HGFAC,2069,11,188.0909090909091,4.375190956309197
AGTRAP,1130,6,188.33333333333334,4.381301558203483
GMPR,1508,8,188.5,4.387412160097769
NOBOX,2076,11,188.72727272727272,4.393522761992056
THAP4,2076,11,188.72727272727272,4.393522761992056
SLC22A17,2455,13,188.84615384615384,4.405743965780629
CCDC153,1701,9,189,4.411854567674916
OR10T2,945,5,189,4.411854567674916
OR4D6,945,5,189,4.411854567674916
OR5F1,945,5,189,4.411854567674916
VPREB3,567,3,189,4.411854567674916
TRIM47,2269,12,189.08333333333334,4.442407577146349
ZNF625,1702,9,189.11111111111111,4.448518179040636
OR51F2,1136,6,189.33333333333334,4.4546287809349225
FAM167B,947,5,189.4,4.460739382829209
GTPBP2,3031,16,189.4375,4.466849984723495
B4GALT7,2653,14,189.5,4.4729605866177815
NEDD8-MDP1,758,4,189.5,4.4729605866177815
"NANOS3",948,5,189.6,4.4851817904063545
CPNE7,2657,14,189.78571428571428,4.491292392300641
SLAMF9,1139,6,189.83333333333334,4.497402994194928
BCAR3,3229,17,189.94117647058823,4.503513596089215
ASMT,1330,7,190,4.509624197983501
PPOX,2471,13,190.07692307692307,4.515734799877788
CIB1,1141,6,190.16666666666666,4.521845401772075
TMEM225,1141,6,190.16666666666666,4.521845401772075
EIF3G,1522,8,190.25,4.534066605560648
CDT1,2664,14,190.28571428571428,4.540177207454935
PHGR1,571,3,190.33333333333334,4.546287809349221
DNAI2,2475,13,190.3846153846154,4.552398411243507
CHST8,2479,13,190.69230769230768,4.558509013137794
BDKRB1,1526,8,190.75,4.564619615032081
LACTB2,1526,8,190.75,4.564619615032081
OR10AD1,954,5,190.8,4.576840818820654
SLC27A6,2863,15,190.86666666666667,4.582951420714941
SLC16A8,2291,12,190.91666666666666,4.589062022609227
ZNF227,3055,16,190.9375,4.595172624503514
KCNF1,2292,12,191,4.6012832263978005
KIF19,3629,19,191,4.6012832263978005
PYGM,2866,15,191.06666666666666,4.6135044301863735
CBX4,2675,14,191.07142857142858,4.61961503208066
PCCA,2484,13,191.07692307692307,4.625725633974946
LCMT1,1529,8,191.125,4.631836235869233
KRTCAP3,956,5,191.2,4.637946837763519
"NAT8B",765,4,191.25,4.644057439657806
DHRS4,1340,7,191.42857142857142,4.650168041552092
STX19,1149,6,191.5,4.656278643446379
PNMT,958,5,191.6,4.662389245340666
ADAM8,3259,17,191.7058823529412,4.668499847234953
CCDC27,2685,14,191.78571428571428,4.674610449129239
CRISP1,1918,10,191.8,4.680721051023526
GP1BB,959,5,191.8,4.680721051023526
TSNARE1,2110,11,191.8181818181818,4.692942254812099
C1orf100,1151,6,191.83333333333334,4.699052856706386
BTBD17,1727,9,191.88888888888889,4.705163458600673
PNKP,2111,11,191.9090909090909,4.711274060494959
CST11,576,3,192,4.717384662389245
IMMT,2689,14,192.07142857142858,4.723495264283532
TUBA4A,2499,13,192.23076923076923,4.729605866177819
RTP2,1346,7,192.28571428571428,4.735716468072105
C11orf42,1154,6,192.33333333333334,4.741827069966392
MISP,2885,15,192.33333333333334,4.741827069966392
NCR2,1154,6,192.33333333333334,4.741827069966392
PKMYT1,2308,12,192.33333333333334,4.741827069966392
MSH4,3270,17,192.35294117647058,4.766269477543538
DPP3,3078,16,192.375,4.772380079437824
LPAR5,2695,14,192.5,4.778490681332111
CDH9,3082,16,192.625,4.784601283226398
KRTAP8-1,578,3,192.66666666666666,4.790711885120684
LGALS3,1734,9,192.66666666666666,4.790711885120684
ACTA2,1349,7,192.71428571428572,4.802933088909257
BRSK1,3277,17,192.76470588235293,4.809043690803544
MAP4K1,2700,14,192.85714285714286,4.81515429269783
TTLL1,1736,9,192.88888888888889,4.821264894592117
ACSM2A,2894,15,192.93333333333334,4.827375496486404
KRT79,2123,11,193,4.833486098380691
RPL10L,772,4,193,4.833486098380691
SLC4A9,3283,17,193.11764705882354,4.845707302169264
DNAAF3,2318,12,193.16666666666666,4.851817904063551
GPATCH3,2125,11,193.1818181818182,4.857928505957837
LONP1,3092,16,193.25,4.864039107852124
C3orf20,3286,17,193.2941176470588,4.870149709746411
FGFR4,3093,16,193.3125,4.876260311640697
TRIM42,2514,13,193.3846153846154,4.8823709135349835
USP21,2514,13,193.3846153846154,4.8823709135349835
MRPL47,1354,7,193.42857142857142,4.8945921173235565
RAB34,1741,9,193.44444444444446,4.9007027192178425
MRPS18A,1163,6,193.83333333333334,4.906813321112129
MAN2B1,3685,19,193.94736842105263,4.912923923006416
ALAS2,1940,10,194,4.919034524900702
MRPL41,582,3,194,4.919034524900702
ROM1,1358,7,194,4.919034524900702
SLC25A19,2331,12,194.25,4.937366330583562
FSCN3,2137,11,194.27272727272728,4.943476932477849
LTF,2721,14,194.35714285714286,4.949587534372136
OR2AE1,972,5,194.4,4.955698136266422
OR4K5,972,5,194.4,4.955698136266422
RHPN1,3695,19,194.47368421052633,4.967919340054995
RFX8,2140,11,194.54545454545453,4.974029941949282
TBX10,1751,9,194.55555555555554,4.980140543843568
TIE1,3893,20,194.65,4.986251145737855
MMP9,2336,12,194.66666666666666,4.992361747632142
SIGLEC7,1754,9,194.88888888888889,4.998472349526429
POLD1,3703,19,194.89473684210526,5.004582951420715
RPL3L,2145,11,195,5.010693553315002
ZNF669,1951,10,195.1,5.016804155209289
FZD9,2343,12,195.25,5.022914757103575
CCNA1,1758,9,195.33333333333334,5.0290253589978615
GLIPR1L1,1172,6,195.33333333333334,5.0290253589978615
OR6K6,1172,6,195.33333333333334,5.0290253589978615
PROZ,1563,8,195.375,5.047357164680721
ALX3,1955,10,195.5,5.053467766575007
KCNN4,1956,10,195.6,5.059578368469294
PRR19,1956,10,195.6,5.059578368469294
ENKD1,1565,8,195.625,5.071799572257867
THAP7,1957,10,195.7,5.077910174152154
ATP4A,3721,19,195.8421052631579,5.08402077604644
EXOC3L4,2938,15,195.86666666666667,5.090131377940727
DOHH,1763,9,195.88888888888889,5.096241979835014
C9orf92,392,2,196,5.1023525817293
PDHA2,1372,7,196,5.1023525817293
CCDC42,1373,7,196.14285714285714,5.114573785517874
GOT1L1,1373,7,196.14285714285714,5.114573785517874
CD248,2551,13,196.23076923076923,5.126794989306447
STYXL1,1570,8,196.25,5.132905591200734
TRPM5,3929,20,196.45,5.13901619309502
TMEM259,2753,14,196.64285714285714,5.145126794989306
FCER1G,590,3,196.66666666666666,5.151237396883593
TMEM210,590,3,196.66666666666666,5.151237396883593
NHLH1,2557,13,196.69230769230768,5.1634586006721666
CYP4F2,2361,12,196.75,5.169569202566453
ADAD2,2558,13,196.76923076923077,5.1756798044607395
PRKCG,3149,16,196.8125,5.181790406355026
LPCAT4,2165,11,196.8181818181818,5.187901008249312
FLOT2,2756,14,196.85714285714286,5.194011610143599
SCNN1B,2560,13,196.92307692307693,5.200122212037886
ZNF57,1970,10,197,5.206232813932172
C1QC,1183,6,197.16666666666666,5.212343415826459
CDR1,789,4,197.25,5.218454017720745
KCNB2,3748,19,197.26315789473685,5.224564619615032
LYPD2,592,3,197.33333333333334,5.230675221509318
ZSCAN9,2171,11,197.36363636363637,5.236785823403605
EEF2,3158,16,197.375,5.242896425297892
ANKRD35,3359,17,197.58823529411765,5.249007027192178
IL24,1976,10,197.6,5.255117629086465
TMEM14A,988,5,197.6,5.255117629086465
PSMD8,1581,8,197.625,5.267338832875038
USP5,3162,16,197.625,5.267338832875038
DDX55,2767,14,197.64285714285714,5.279560036663612
EGR4,2372,12,197.66666666666666,5.285670638557898
MYL7,791,4,197.75,5.291781240452185
C11orf86,1187,6,197.83333333333334,5.297891842346472
FANK1,1583,8,197.875,5.304002444240758
HOMER3,1979,10,197.9,5.310113046135044
MAGED2,2177,11,197.9090909090909,5.316223648029331
C7orf26,2178,11,198,5.3223342499236175
DRD5,2376,12,198,5.3223342499236175
PARP2,1980,10,198,5.3223342499236175
FAM83C,3169,16,198.0625,5.340666055606477
MAGEA4,1982,10,198.2,5.346776657500764
GDF1,2579,13,198.3846153846154,5.35288725939505
SLC39A4,2778,14,198.42857142857142,5.358997861289337
SNCG,794,4,198.5,5.365108463183624
FTSJ1,1986,10,198.6,5.37121906507791
OR11H6,993,5,198.6,5.37121906507791
OR51A7,2186,11,198.72727272727272,5.383440268866484
MPG,1193,6,198.83333333333334,5.38955087076077
ADAM30,2983,15,198.86666666666667,5.395661472655056
CCDC71,1791,9,199,5.401772074549343
F2,1990,10,199,5.401772074549343
FAM187B,1194,6,199,5.401772074549343
OR10A4,995,5,199,5.401772074549343
DUSP23,797,4,199.25,5.42621448212649
KRTAP13-4,797,4,199.25,5.42621448212649
SLC9A3R1,1993,10,199.3,5.438435685915063
CLPSL1,598,3,199.33333333333334,5.44454628780935
NOP58,1994,10,199.4,5.450656889703636
PIH1D1,1197,6,199.5,5.4567674915979225
TEX37,798,4,199.5,5.4567674915979225
TMEM150B,1197,6,199.5,5.4567674915979225
RASGEF1C,2395,12,199.58333333333334,5.4750992972807815
CARD17,1198,6,199.66666666666666,5.481209899175068
ACSM5,2796,14,199.71428571428572,5.487320501069355
WNT3A,2996,15,199.73333333333332,5.493431102963642
CD72,1799,9,199.88888888888889,5.499541704857928
ACP2,2200,11,200,5.505652306752215
C1orf53,600,3,200,5.505652306752215
MRAP,1000,5,200,5.505652306752215
NTSR2,1600,8,200,5.505652306752215
ZMYND15,2600,13,200,5.505652306752215
HDAC10,2607,13,200.53846153846155,5.536205316223648
GLMN,2006,10,200.6,5.542315918117935
FASTK,3011,15,200.73333333333332,5.548426520012222
HDAC1,2409,12,200.75,5.554537121906508
MROH8,3414,17,200.8235294117647,5.560647723800794
PACSIN3,2009,10,200.9,5.566758325695081
ATAD3A,2612,13,200.92307692307693,5.572868927589368
CHST4,2412,12,201,5.578979529483654
ANKLE1,3218,16,201.125,5.585090131377941
PKP3,2817,14,201.21428571428572,5.5912007332722276
DUSP1,2013,10,201.3,5.597311335166514
APOC3,604,3,201.33333333333334,5.6034219370608005
SLC25A31,1812,9,201.33333333333334,5.6034219370608005
SNX32,2416,12,201.33333333333334,5.6034219370608005
LMAN2,1611,8,201.375,5.62175374274366
B9D2,1007,5,201.4,5.627864344637947
OR14I1,1007,5,201.4,5.627864344637947
ACTC1,1410,7,201.42857142857142,5.640085548426519
NR0B1,1813,9,201.44444444444446,5.646196150320806
HAGH,2619,13,201.46153846153845,5.652306752215093
BFSP1,2217,11,201.54545454545453,5.65841735410938
IL17RC,2621,13,201.6153846153846,5.664527956003666
NOA1,2218,11,201.63636363636363,5.670638557897953
PEF1,1614,8,201.75,5.67674915979224
HPDL,1816,9,201.77777777777777,5.682859761686526
ARMC5,4844,24,201.83333333333334,5.688970363580813
FAM170B,1414,7,202,5.6950809654751
TM9SF1,2425,12,202.08333333333334,5.701191567369386
SUGCT,1617,8,202.125,5.707302169263673
AFP,2426,12,202.16666666666666,5.71341277115796
MAST1,4853,24,202.20833333333334,5.719523373052246
FTHL17,809,4,202.25,5.725633974946532
GFPT2,3034,15,202.26666666666668,5.731744576840819
KLHL34,3641,18,202.27777777777777,5.7378551787351055
AMDHD1,2226,11,202.36363636363637,5.743965780629392
RGS19,1619,8,202.375,5.7500763825236785
ADAMTS10,4251,21,202.42857142857142,5.756186984417965
MMP3,1822,9,202.44444444444446,5.762297586312251
ZNF335,4454,22,202.45454545454547,5.768408188206538
C7orf25,1823,9,202.55555555555554,5.774518790100825
MRPL2,1216,6,202.66666666666666,5.780629391995111
LYZL1,811,4,202.75,5.786739993889398
CCDC116,2231,11,202.8181818181818,5.792850595783685
EPB42,2434,12,202.83333333333334,5.798961197677972
CCT7,2031,10,203.1,5.805071799572257
SPINK5,3656,18,203.11111111111111,5.811182401466544
TNFAIP6,1422,7,203.14285714285714,5.817293003360831
LEFTY1,1626,8,203.25,5.823403605255118
ANKRD61,1423,7,203.28571428571428,5.829514207149404
HOXB1,2034,10,203.4,5.835624809043691
PANX2,3052,15,203.46666666666667,5.841735410937978
CPSF1,4480,22,203.63636363636363,5.847846012832264
PRSS35,2444,12,203.66666666666666,5.853956614726551
ZNF219,3055,15,203.66666666666666,5.853956614726551
TWIST1,1630,8,203.75,5.866177818515124
SOGA3,4077,20,203.85,5.872288420409411
RINL,3058,15,203.86666666666667,5.8783990223036975
VPS18,3875,19,203.94736842105263,5.8845096241979835
CLEC3B,816,4,204,5.8906202260922695
NKG7,816,4,204,5.8906202260922695
UGT2A1,2653,13,204.07692307692307,5.902841429880843
PRSS8,1837,9,204.11111111111111,5.908952031775129
KRT2,2450,12,204.16666666666666,5.915062633669416
MFAP1,2043,10,204.3,5.921173235563703
SAA2,1022,5,204.4,5.927283837457989
ARMS2,818,4,204.5,5.933394439352276
PDCD2L,1227,6,204.5,5.933394439352276
SLC25A18,2454,12,204.5,5.933394439352276
CDH15,2866,14,204.71428571428572,5.951726245035136
IQCC,2252,11,204.72727272727272,5.957836846929423
ISYNA1,2252,11,204.72727272727272,5.957836846929423
CPT1B,2662,13,204.76923076923077,5.970058050717995
MCOLN1,2253,11,204.8181818181818,5.976168652612282
GPX7,1229,6,204.83333333333334,5.982279254506569
OR2M2,1229,6,204.83333333333334,5.982279254506569
BRINP2,4097,20,204.85,5.994500458295142
MAGEB17,1434,7,204.85714285714286,6.000611060189429
KRTAP12-3,410,2,205,6.006721662083716
FBLN2,4306,21,205.04761904761904,6.012832263978002
RECQL4,3896,19,205.05263157894737,6.0189428658722886
SPPL2B,3691,18,205.05555555555554,6.0250534677665755
