hgnc_symbol,transcript_length,start_position,end_position,ensembl_gene_id,chromosome_name,mutation_count,mut_count_by_trans_len
KLHL38,3260,123644442,123653801,ENSG00000175946,8,103,0.031595092024539875
PKP3,2817,392614,404908,ENSG00000184363,11,89,0.03159389421370252
SIRPD,823,1534251,1557705,ENSG00000125900,20,26,0.031591737545565005
NLRP8,3934,55947832,55988629,ENSG00000179709,19,124,0.0315200813421454
FRG2B,2094,133623895,133626795,ENSG00000225899,10,66,0.03151862464183381
CLCNKB,3970,16040252,16057311,ENSG00000184908,1,125,0.031486146095717885
PTTG2,731,37960398,37961128,ENSG00000250254,4,23,0.03146374829001368
PM20D1,2164,205828025,205850132,ENSG00000162877,1,68,0.031423290203327174
APOBEC1,894,7649400,7665908,ENSG00000111701,12,28,0.03131991051454139
CSTL1,736,23426104,23444930,ENSG00000125823,20,23,0.03125
MIR548AP,96,85825635,85825730,ENSG00000264406,15,3,0.03125
OR8U1,930,56375624,56376553,ENSG00000172199,11,29,0.03118279569892473
DHX37,4559,124946825,124989131,ENSG00000150990,12,142,0.0311471813994297
TAS2R20,2344,10995961,10998304,ENSG00000255837,12,73,0.03114334470989761
TAS2R50,1000,10985913,10986912,ENSG00000273431,CHR_HSCHR12_2_CTG2,31,0.031
OR7G1,936,9114828,9115763,ENSG00000161807,19,29,0.030982905982905984
C12orf54,904,48482498,48496524,ENSG00000177627,12,28,0.030973451327433628
OR8H3,939,56122373,56123311,ENSG00000181761,11,29,0.0308839190628328
OR10Q1,1037,58227882,58228918,ENSG00000180475,11,32,0.03085824493731919
HIGD1B,650,44846353,44850476,ENSG00000131097,17,20,0.03076923076923077
CEP131,3673,81189593,81222999,ENSG00000141577,17,113,0.030765042199836647
KRT6C,2309,52468516,52473805,ENSG00000170465,12,71,0.030749242096145518
OR5B17,946,58358124,58359069,ENSG00000197786,11,29,0.0306553911205074
OR8D4,2904,123902167,123909229,ENSG00000181518,11,89,0.030647382920110194
ZNF45,3926,43912624,43935282,ENSG00000124459,19,120,0.030565461029037188
ZNF880,2258,52369917,52385795,ENSG00000221923,19,69,0.030558015943312665
MUSTN1,622,52833114,52835019,ENSG00000272573,3,19,0.03054662379421222
SULT1C3,1244,108239968,108265351,ENSG00000196228,2,38,0.03054662379421222
LHB,524,49015980,49017091,ENSG00000104826,19,16,0.030534351145038167
IBSP,1573,87799554,87812435,ENSG00000029559,4,48,0.030514939605848695
OR5M11,918,56542340,56543257,ENSG00000255223,11,28,0.030501089324618737
TFF1,492,42362282,42366535,ENSG00000160182,21,15,0.03048780487804878
C20orf96,1608,270863,290778,ENSG00000196476,20,49,0.030472636815920398
LCE1D,460,152796721,152798181,ENSG00000172155,1,14,0.030434782608695653
OR10AD1,954,48202339,48203292,ENSG00000172640,12,29,0.03039832285115304
SDR39U1,2336,24439766,24442905,ENSG00000100445,14,71,0.030393835616438356
CLRN2,823,17515165,17527104,ENSG00000249581,4,25,0.030376670716889428
CCDC66,3134,56557161,56621837,ENSG00000180376,3,95,0.030312699425654115
PLIN4,6502,4502192,4518486,ENSG00000167676,19,197,0.030298369732390033
TPTE,2542,10521553,10606140,ENSG00000274391,21,77,0.03029110936270653
UMODL1,5516,42062959,42143453,ENSG00000177398,21,167,0.030275562001450325
PDILT,2148,20359175,20404737,ENSG00000169340,16,65,0.03026070763500931
MALRD1,6850,19048801,19790401,ENSG00000204740,10,207,0.03021897810218978
KRTAP29-1,1026,41291504,41292529,ENSG00000262218,CHR_HSCHR17_5_CTG4,31,0.030214424951267055
CLDN24,663,183321764,183322426,ENSG00000185758,4,20,0.030165912518853696
C2orf80,1195,208165343,208190030,ENSG00000188674,2,36,0.0301255230125523
OR8B4,930,124423942,124424871,ENSG00000280090,11,28,0.030107526881720432
PRAMEF22,1763,13093633,13098515,ENSG00000276816,CHR_HSCHR1_2_CTG3,53,0.030062393647192286
ASMTL,2065,1403139,1453762,ENSG00000169093,X,62,0.03002421307506053
OR51G1,966,4923374,4924339,ENSG00000278870,11,29,0.030020703933747412
PLIN3,2232,4838341,4867694,ENSG00000105355,19,67,0.030017921146953404
EXD3,2932,137306896,137423211,ENSG00000187609,9,88,0.030013642564802184
SIGIRR,1867,405716,417455,ENSG00000185187,11,56,0.029994643813604713
GLT6D1,1534,135623648,135639540,ENSG00000204007,9,46,0.02998696219035202
APOA4,1471,116820700,116823304,ENSG00000110244,11,44,0.02991162474507138
COL4A2,6446,110305812,110513209,ENSG00000134871,13,192,0.029785913744958113
MRPL18,1075,159789812,159798436,ENSG00000112110,6,32,0.029767441860465118
NLRP6,2923,278407,285388,ENSG00000174885,11,87,0.02976394115634622
TAS2R38,1143,141972631,141973773,ENSG00000257138,7,34,0.02974628171478565
FAM170B,1414,49131154,49134021,ENSG00000172538,10,42,0.0297029702970297
SH3TC1,5829,8182072,8241803,ENSG00000125089,4,173,0.029679190255618458
BTBD16,1856,122271296,122338159,ENSG00000138152,10,55,0.029633620689655173
OPN1MW,1998,154182596,154196861,ENSG00000268221,X,59,0.02952952952952953
DHCR7,2850,71428193,71452868,ENSG00000172893,11,84,0.029473684210526315
ADAM21,3161,70417107,70460427,ENSG00000139985,14,93,0.029421069281872825
SERPINI2,1837,167441789,167479004,ENSG00000114204,3,54,0.02939575394665215
NID2,4870,52004809,52069059,ENSG00000087303,14,143,0.029363449691991787
OR52M1,954,4545191,4546144,ENSG00000197790,11,28,0.029350104821802937
KRT37,1743,41420547,41424585,ENSG00000108417,17,51,0.029259896729776247
OR6C1,2055,55314343,55322364,ENSG00000205330,12,60,0.029197080291970802
POPDC2,1958,119636457,119665324,ENSG00000121577,3,57,0.029111338100102146
MYBPHL,1342,109292365,109307011,ENSG00000221986,1,39,0.029061102831594635
OR2G3,930,247605586,247606515,ENSG00000177476,1,27,0.02903225806451613
NDUFC2-KCTD14,656,78016971,78079865,ENSG00000259112,11,19,0.028963414634146343
OR51B4,933,5301014,5301946,ENSG00000183251,11,27,0.028938906752411574
WDR18,1521,984332,998438,ENSG00000065268,19,44,0.028928336620644313
INSL3,899,17816512,17821574,ENSG00000248099,19,26,0.028921023359288096
C19orf81,761,50649445,50659310,ENSG00000235034,19,22,0.02890932982917214
MDM1,2980,68272443,68332381,ENSG00000111554,12,86,0.028859060402684565
CHGB,2462,5911510,5925353,ENSG00000089199,20,71,0.028838342810722988
OR6C70,939,55469200,55470138,ENSG00000184954,12,27,0.02875399361022364
GALC,3794,87837820,87993665,ENSG00000054983,14,109,0.028729573010015816
BPI,1845,38304150,38337505,ENSG00000101425,20,53,0.02872628726287263
ATP2C2,3600,84368527,84464187,ENSG00000064270,16,103,0.02861111111111111
KRTAP15-1,595,30440275,30440869,ENSG00000186970,21,17,0.02857142857142857
KRTAP16-1,1610,41307700,41309309,ENSG00000212657,17,46,0.02857142857142857
OR8B3,2170,124395534,124399024,ENSG00000284609,11,62,0.02857142857142857
SAA4,630,18231355,18236802,ENSG00000148965,11,18,0.02857142857142857
VWF,8830,5948877,6124770,ENSG00000110799,12,252,0.028539071347678368
OR52N2,1333,5808924,5821483,ENSG00000180988,11,38,0.028507126781695424
TUSC1,1476,25676969,25678444,ENSG00000198680,9,42,0.028455284552845527
CORT,914,10450031,10451998,ENSG00000241563,1,26,0.028446389496717725
ZNF221,2535,43951223,43967709,ENSG00000159905,19,72,0.028402366863905324
FKBP2,705,64241003,64244132,ENSG00000173486,11,20,0.028368794326241134
NPY,705,24284188,24291862,ENSG00000122585,7,20,0.028368794326241134
PAGE5,741,55220346,55224108,ENSG00000158639,X,21,0.02834008097165992
MESP1,1094,89749875,89751249,ENSG00000166823,15,31,0.0283363802559415
C1orf53,600,197902630,197907367,ENSG00000203724,1,17,0.028333333333333332
LGALS7,565,38789280,38791794,ENSG00000283082,CHR_HG26_PATCH,16,0.02831858407079646
OVCH2,1978,7689437,7706477,ENSG00000183378,11,56,0.028311425682507583
TYW1B,3117,72558744,72828200,ENSG00000277149,7,88,0.02823227462303497
KRT84,2092,52377812,52385652,ENSG00000161849,12,59,0.02820267686424474
OR1L8,2024,122567117,122583384,ENSG00000171496,9,57,0.02816205533596838
SAC3D1,1563,65040901,65044828,ENSG00000168061,11,44,0.02815099168266155
DNAH17,13725,78423697,78577396,ENSG00000187775,17,386,0.02812386156648452
KRT75,2170,52424070,52434371,ENSG00000170454,12,61,0.028110599078341014
SPINK6,605,148202794,148215137,ENSG00000178172,5,17,0.02809917355371901
TRIM64C,1353,49053714,49059112,ENSG00000214891,11,38,0.028085735402808575
CRYBB3,855,25199858,25207359,ENSG00000100053,22,24,0.028070175438596492
SLC15A5,2923,16188485,16277685,ENSG00000188991,12,82,0.028053369825521726
CRYGD,642,208127748,208130665,ENSG00000285434,CHR_HSCHR2_8_CTG7_2,18,0.028037383177570093
ANKLE1,3218,17281645,17287646,ENSG00000160117,19,90,0.027967681789931635
ITPA,1037,3208868,3223870,ENSG00000125877,20,29,0.027965284474445518
PIGZ,2688,196946356,196969060,ENSG00000119227,3,75,0.027901785714285716
PRR5-ARHGAP8,2043,44702233,44862706,ENSG00000248405,22,57,0.027900146842878122
LMF2,2658,50502949,50507702,ENSG00000100258,22,74,0.02784048156508653
SPON2,2156,1166932,1208962,ENSG00000159674,4,60,0.027829313543599257
MMP9,2336,46008908,46016561,ENSG00000100985,20,65,0.027825342465753425
OR52E4,2947,5880629,5887079,ENSG00000180974,11,82,0.027824906684764165
RWDD3,1294,95234210,95247225,ENSG00000122481,1,36,0.027820710973724884
SERPINF1,1438,1762029,1777565,ENSG00000132386,17,40,0.027816411682892908
RBMXL3,3459,115189410,115192868,ENSG00000175718,X,96,0.027753686036426712
STX8,830,9250471,9576591,ENSG00000170310,17,23,0.027710843373493974
OR10P1,942,55636892,55637833,ENSG00000175398,12,26,0.027600849256900213
GPR108,2034,6729914,6737580,ENSG00000125734,19,56,0.02753195673549656
OR10T2,945,158398522,158399466,ENSG00000186306,1,26,0.027513227513227514
SOHLH1,2691,135693407,135704498,ENSG00000165643,9,74,0.027499070977331848
MEFV,3710,3242027,3256633,ENSG00000103313,16,102,0.027493261455525605
VN1R5,1239,247255972,247257210,ENSG00000197617,1,34,0.02744148506860371
INAFM1,839,47274885,47275723,ENSG00000257704,19,23,0.027413587604290822
ALDH4A1,3139,18871430,18902724,ENSG00000159423,1,86,0.0273972602739726
TUBAL3,1793,5393101,5404828,ENSG00000178462,10,49,0.027328499721137756
ADRB2,2013,148826611,148828623,ENSG00000169252,5,55,0.0273224043715847
WDR25,2123,100376418,100530303,ENSG00000176473,14,58,0.027319830428638718
GGTLC2,952,22644614,22647898,ENSG00000100121,22,26,0.0273109243697479
SPINT4,516,45722347,45725830,ENSG00000149651,20,14,0.027131782945736434
CPN2,3025,194339768,194351328,ENSG00000178772,3,82,0.027107438016528925
GZMB,923,24630954,24634267,ENSG00000100453,14,25,0.027085590465872156
ZIM3,2627,57134096,57145202,ENSG00000141946,19,71,0.02702702702702703
PGPEP1L,1481,98968229,99007792,ENSG00000183571,15,40,0.02700877785280216
APOL1,3000,36253071,36267530,ENSG00000100342,22,81,0.027
FCGR2C,1632,161581339,161605662,ENSG00000244682,1,44,0.02696078431372549
OR5H6,1113,98263252,98265356,ENSG00000230301,3,30,0.026954177897574125
MAGEC3,1932,141838316,141897832,ENSG00000165509,X,52,0.026915113871635612
EXOC3L4,2938,103094725,103110559,ENSG00000205436,14,79,0.026889040163376447
SRP14,1119,40035690,40039181,ENSG00000140319,15,30,0.02680965147453083
CR1L,1829,207645113,207738416,ENSG00000197721,1,49,0.026790595954073265
C19orf53,897,13774456,13778773,ENSG00000104979,19,24,0.026755852842809364
KRTAP6-3,636,30592440,30593075,ENSG00000212938,21,17,0.026729559748427674
SLC28A1,2770,84884654,84945798,ENSG00000156222,15,74,0.026714801444043323
BLVRA,1161,43758680,43807342,ENSG00000106605,7,31,0.026701119724375538
XCL2,562,168540768,168543997,ENSG00000143185,1,15,0.026690391459074734
KRT28,1692,40792196,40799959,ENSG00000173908,17,45,0.026595744680851064
NDNF,2902,121035613,121073021,ENSG00000173376,4,77,0.02653342522398346
NQO2,1508,2987987,3019755,ENSG00000124588,6,40,0.026525198938992044
KRT76,2529,52768155,52777345,ENSG00000185069,12,67,0.02649268485567418
DEFA5,454,7055160,7056595,ENSG00000285251,CHR_HG76_PATCH,12,0.02643171806167401
STON1-GTF2A1L,3824,48529925,48776517,ENSG00000068781,2,101,0.02641213389121339
CACNA1H,8219,1153106,1221771,ENSG00000196557,16,217,0.026402238715172163
PPP1R15A,2350,48872421,48876058,ENSG00000087074,19,62,0.026382978723404255
TREML4,2545,41228339,41238882,ENSG00000188056,6,67,0.026326129666011788
PDHX,2659,34915829,35020591,ENSG00000110435,11,70,0.026325686348251224
OC90,1788,132024216,132059382,ENSG00000253117,8,47,0.026286353467561523
KRT14,1636,41582279,41586895,ENSG00000186847,17,43,0.02628361858190709
SCO2,1068,50523568,50526461,ENSG00000284194,22,28,0.026217228464419477
ACAT2,1641,159762045,159779112,ENSG00000120437,6,43,0.026203534430225474
CCDC102B,2711,68715209,69055189,ENSG00000150636,18,71,0.02618959793434157
FUT5,1988,5865826,5870540,ENSG00000130383,19,52,0.026156941649899398
ADH1C,1454,99336497,99352746,ENSG00000248144,4,38,0.026134800550206328
CALR3,1263,16479061,16496167,ENSG00000269058,19,33,0.026128266033254157
SPAG11B,806,7434631,7455657,ENSG00000274405,CHR_HSCHR8_3_CTG1,21,0.026054590570719603
XKR3,1690,16783412,16825411,ENSG00000172967,22,44,0.02603550295857988
PIGQ,2958,566995,584109,ENSG00000007541,16,77,0.026031102096010818
CTSW,1383,65879809,65883741,ENSG00000172543,11,36,0.026030368763557483
SARDH,3344,133663560,133739955,ENSG00000123453,9,87,0.026016746411483254
UBQLNL,2307,5514393,5518431,ENSG00000175518,11,60,0.02600780234070221
C9orf129,1154,93318199,93346414,ENSG00000204352,9,30,0.025996533795493933
FAM178B,2698,96875882,96986580,ENSG00000168754,2,70,0.025945144551519646
FGFR4,3093,177086905,177098144,ENSG00000160867,5,80,0.025864856126737796
DES,2243,219418377,219426735,ENSG00000175084,2,58,0.025858225590726706
KRTAP10-3,1006,44557790,44558795,ENSG00000212935,21,26,0.02584493041749503
IGFN1,11811,201190824,201228952,ENSG00000163395,1,305,0.025823384980103295
CXCL16,2324,4733533,4739928,ENSG00000161921,17,60,0.025817555938037865
TNFRSF17,891,11965210,11968068,ENSG00000048462,16,23,0.025813692480359147
OR4A47,930,48488793,48489722,ENSG00000237388,11,24,0.025806451612903226
MOV10L1,3957,50089879,50161690,ENSG00000073146,22,102,0.02577710386656558
TRPV5,2952,142969288,142994995,ENSG00000274348,CHR_HSCHR7_2_CTG6,76,0.025745257452574527
OBSL1,6105,219550728,219571859,ENSG00000124006,2,157,0.025716625716625717
SFXN4,1556,119140767,119165714,ENSG00000183605,10,40,0.02570694087403599
GSX2,1673,54099523,54102498,ENSG00000180613,4,43,0.025702331141661684
GLYATL3,2179,49499923,49528078,ENSG00000203972,6,56,0.02569986232216613
CDH17,3670,94127162,94217303,ENSG00000079112,8,94,0.02561307901907357
PIEZO1,8089,88715338,88785220,ENSG00000103335,16,207,0.025590307825441957
AKNAD1,3050,108815898,108963484,ENSG00000162641,1,78,0.025573770491803278
MEP1B,2308,32185069,32220404,ENSG00000141434,18,59,0.0255632582322357
PDIA2,1956,283164,287215,ENSG00000185615,16,50,0.02556237218813906
SLC25A6,1451,1386152,1392113,ENSG00000169100,X,37,0.025499655410062026
CYP2F1,2080,41114432,41128381,ENSG00000197446,19,53,0.02548076923076923
OR1F1,942,3204247,3205188,ENSG00000168124,16,24,0.025477707006369428
SPANXN3,590,143508735,143517475,ENSG00000189252,X,15,0.025423728813559324
HEATR1,8459,236549005,236604516,ENSG00000119285,1,215,0.02541671592386807
SPRR3,985,153001747,153003856,ENSG00000163209,1,25,0.025380710659898477
MYOM3,5760,24056035,24112135,ENSG00000142661,1,146,0.025347222222222222
CCDC61,1817,45995461,46021318,ENSG00000104983,19,46,0.02531645569620253
COL6A5,9226,130345516,130484844,ENSG00000172752,3,233,0.025254714936050294
KRTAP9-1,753,41189887,41190639,ENSG00000240542,17,19,0.025232403718459494
SBK3,1270,55540656,55545543,ENSG00000231274,19,32,0.025196850393700787
TAS1R2,2542,18839599,18859682,ENSG00000179002,1,64,0.025177025963808025
CALML5,874,5498697,5499570,ENSG00000178372,10,22,0.02517162471395881
CELA2A,916,15456728,15472091,ENSG00000142615,1,23,0.025109170305676855
DDX11,4182,31073860,31104799,ENSG00000013573,12,105,0.025107604017216643
ZNF80,2948,114234631,114237578,ENSG00000174255,3,74,0.025101763907734057
CXorf49B,1795,71763349,71767204,ENSG00000215113,X,45,0.025069637883008356
FBN3,9232,8065402,8149592,ENSG00000142449,19,231,0.025021663778162912
MIR4283-1,80,56955785,56955864,ENSG00000264426,7,2,0.025
MIR4283-2,80,63621090,63621169,ENSG00000265214,7,2,0.025
RNASE7,1362,21042316,21044234,ENSG00000165799,14,34,0.024963289280469897
DBI,842,119366924,119372550,ENSG00000155368,2,21,0.02494061757719715
MRGPRX4,1444,18172837,18174280,ENSG00000179817,11,36,0.024930747922437674
NEU4,3013,241808825,241817413,ENSG00000277926,CHR_HSCHR2_3_CTG15,75,0.02489213408562894
AMH,1809,2249309,2252073,ENSG00000104899,19,45,0.024875621890547265
ZNF57,1970,2900928,2918473,ENSG00000171970,19,49,0.024873096446700507
MUS81,3420,65857126,65867653,ENSG00000172732,11,85,0.024853801169590642
CDHR2,4509,176542511,176595974,ENSG00000074276,5,112,0.024839210467952982
ADRM1,1530,62302093,62308862,ENSG00000130706,20,38,0.02483660130718954
CDT1,2664,88803789,88809258,ENSG00000167513,16,66,0.024774774774774775
GC,1777,71741696,71804041,ENSG00000145321,4,44,0.024760832864378166
"NAAA",1859,75913660,75941013,ENSG00000138744,4,46,0.02474448628294782
C7orf57,2102,48035511,48061304,ENSG00000164746,7,52,0.024738344433872503
LRRC18,1617,48909483,48914232,ENSG00000165383,10,40,0.024737167594310452
OR10V1,930,59712916,59713845,ENSG00000172289,11,23,0.024731182795698924
CD164L2,1457,27379176,27383333,ENSG00000174950,1,36,0.024708304735758406
IDUA,2186,986997,1004564,ENSG00000127415,4,54,0.024702653247941447
MAGEF1,1701,184710364,184712064,ENSG00000177383,3,42,0.024691358024691357
LNP1,1864,100401532,100456319,ENSG00000206535,3,46,0.02467811158798283
PRSS56,2233,232520388,232525716,ENSG00000237412,2,55,0.024630541871921183
TCTE1,3086,44278734,44297698,ENSG00000146221,6,76,0.02462734931950745
IL32,1381,3065297,3082192,ENSG00000008517,16,34,0.024619840695148443
SLAMF9,1139,159951492,159954237,ENSG00000162723,1,28,0.024582967515364356
ABCA7,6883,1039997,1065572,ENSG00000064687,19,169,0.02455324713061165
FGF21,1347,48755524,48758333,ENSG00000105550,19,33,0.024498886414253896
OR13J1,939,35869463,35870401,ENSG00000168828,9,23,0.024494142705005325
OR1N1,939,122526358,122527296,ENSG00000171505,9,23,0.024494142705005325
OR6C68,939,55492378,55493316,ENSG00000205327,12,23,0.024494142705005325
C12orf71,1022,27081057,27082578,ENSG00000214700,12,25,0.02446183953033268
INPP1,2044,190343570,190371665,ENSG00000151689,2,50,0.02446183953033268
CYP4A22,2535,47137435,47149727,ENSG00000162365,1,62,0.02445759368836292
INSL5,736,66797740,66801276,ENSG00000172410,1,18,0.024456521739130436
OR5H15,1229,98166696,98169774,ENSG00000233412,3,30,0.024410089503661515
VSIG10L,3689,51331536,51342139,ENSG00000186806,19,90,0.02439685551640011
CDRT15,779,14235673,14236862,ENSG00000223510,17,19,0.024390243902439025
OMP,492,77102840,77103331,ENSG00000254550,11,12,0.024390243902439025
RECQL4,3896,144511288,144517845,ENSG00000160957,8,95,0.024383983572895278
KRTAP10-2,1149,44550357,44551505,ENSG00000205445,21,28,0.024369016536118365
DPP7,1601,137110546,137115177,ENSG00000176978,9,39,0.024359775140537165
ODAM,1355,70195725,70204576,ENSG00000109205,4,33,0.024354243542435424
OR5D13,945,55773438,55774382,ENSG00000279761,11,23,0.02433862433862434
UBASH3A,2754,42403447,42447684,ENSG00000160185,21,67,0.024328249818445898
MUC16,43816,8848844,8981342,ENSG00000181143,19,1065,0.024306189519810114
OR10G4,3623,124012997,124018732,ENSG00000254737,11,88,0.024289263041678166
CXorf49,1854,71714371,71718285,ENSG00000215115,X,45,0.024271844660194174
NFE4,1072,102973483,102988856,ENSG00000230257,7,26,0.024253731343283583
RETNLB,701,108743424,108757410,ENSG00000163515,3,17,0.024251069900142655
RESP18,866,219327407,219333177,ENSG00000182698,2,21,0.02424942263279446
GALP,950,56176008,56185775,ENSG00000197487,19,23,0.024210526315789474
PRAP1,744,133347368,133352683,ENSG00000165828,10,18,0.024193548387096774
TTLL1,1736,43039516,43089419,ENSG00000100271,22,42,0.024193548387096774
HGFAC,2069,3441968,3449486,ENSG00000109758,4,50,0.02416626389560174
OR2T5,2525,248488589,248491113,ENSG00000203661,1,61,0.02415841584158416
ZNF155,2732,43967862,43998326,ENSG00000204920,19,66,0.024158125915080528
MYCBPAP,3189,50508384,50531501,ENSG00000136449,17,77,0.02414550015678896
AHSG,1574,186613060,186621318,ENSG00000145192,3,38,0.0241423125794155
