hgnc_symbol,transcript_length,start_position,end_position,ensembl_gene_id,chromosome_name,mutation_count,mut_count_by_trans_len
BPIFB3,1454,33055424,33073628,ENSG00000186190,20,8,0.005502063273727648
PLXND1,6913,129555214,129606676,ENSG00000004399,3,38,0.005496889917546651
BAIAP3,4732,1333638,1349441,ENSG00000007516,16,26,0.005494505494505495
MTRF1,2184,41216369,41263577,ENSG00000120662,13,12,0.005494505494505495
TBC1D8,4190,101007228,101252866,ENSG00000204634,2,23,0.005489260143198091
GHRH,547,37251086,37261819,ENSG00000118702,20,3,0.005484460694698354
SLC6A13,2188,220621,262873,ENSG00000010379,12,12,0.005484460694698354
TBX20,1824,35202430,35254100,ENSG00000164532,7,10,0.005482456140350877
CADM4,2189,43622368,43639850,ENSG00000105767,19,12,0.00548195523069895
EGR4,2372,73290929,73293701,ENSG00000135625,2,13,0.0054806070826306915
CATSPERD,2556,5720637,5778734,ENSG00000174898,19,14,0.005477308294209703
MBOAT4,1644,30131671,30144665,ENSG00000177669,8,9,0.005474452554744526
ADAMTS13,4934,133414506,133459550,ENSG00000281244,CHR_HG2030_PATCH,27,0.0054722334819618974
HSPB9,549,42122804,42123352,ENSG00000260325,17,3,0.00546448087431694
ACKR3,2015,236567787,236582354,ENSG00000144476,2,11,0.005459057071960298
NDUFS6,550,1801407,1816048,ENSG00000145494,5,3,0.005454545454545455
NFKBIB,2200,38899736,38908929,ENSG00000282905,CHR_HG26_PATCH,12,0.005454545454545455
PITPNM1,4217,67491768,67506263,ENSG00000110697,11,23,0.005454114299264881
KLHL17,2567,960584,965719,ENSG00000187961,1,14,0.005453837164004675
WDR6,4401,49007062,49015953,ENSG00000178252,3,24,0.0054533060668029995
HNRNPM,2568,8444767,8489114,ENSG00000099783,19,14,0.005451713395638629
WDR24,3303,684622,690444,ENSG00000127580,16,18,0.005449591280653951
WDR88,1835,33132090,33175799,ENSG00000166359,19,10,0.005449591280653951
ST14,3305,130159782,130210362,ENSG00000149418,11,18,0.005446293494704993
ADAM33,3674,3667965,3682246,ENSG00000149451,20,20,0.005443658138268917
TECTA,7353,121101243,121191490,ENSG00000109927,11,40,0.005439956480348157
ELFN1,4228,1665745,1747946,ENSG00000225968,7,23,0.005439924314096499
EPHA1,3310,143390289,143408856,ENSG00000284816,CHR_HG708_PATCH,18,0.005438066465256798
BABAM1,1472,17267376,17281249,ENSG00000105393,19,8,0.005434782608695652
PXDN,6817,1631887,1744852,ENSG00000130508,2,37,0.00542760745195834
OPN1SW,1106,128772485,128775794,ENSG00000128617,7,6,0.0054249547920434
PFN3,553,177400109,177400661,ENSG00000196570,5,3,0.0054249547920434
STAB1,7928,52495338,52524495,ENSG00000010327,3,43,0.005423814328960646
KDM4D,2951,94973709,94999519,ENSG00000186280,11,16,0.005421890884445951
ADAMTS10,4251,8580240,8610735,ENSG00000142303,19,23,0.005410491649023759
OBSCN,27019,228208044,228378876,ENSG00000154358,1,146,0.005403604870646582
G6PD,2223,154531391,154547572,ENSG00000160211,X,12,0.005398110661268556
VMO1,741,4785285,4786433,ENSG00000182853,17,4,0.005398110661268556
TIE1,3893,43300982,43323108,ENSG00000066056,1,21,0.005394297456974056
CPN1,1855,100042193,100081869,ENSG00000120054,10,10,0.005390835579514825
CLEC4G,1299,7728957,7733906,ENSG00000182566,19,7,0.005388760585065435
ZNF335,4454,45948660,45972203,ENSG00000198026,20,24,0.005388414907947912
MFAP1,2043,43804492,43824690,ENSG00000140259,15,11,0.0053842388644150755
EEF2,3158,3976056,3985463,ENSG00000167658,19,17,0.005383153894870171
EML2,2974,45606994,45645602,ENSG00000125746,19,16,0.005379959650302623
ATP2A1,3532,28878405,28904466,ENSG00000196296,16,19,0.005379388448471121
NEURL4,5207,7318665,7332430,ENSG00000288301,CHR_HG2087_PATCH,28,0.005377376608411754
CACNG1,1302,67044554,67056797,ENSG00000108878,17,7,0.005376344086021506
COX6A2,372,31427731,31428360,ENSG00000156885,16,2,0.005376344086021506
CAMP,745,48223347,48225491,ENSG00000164047,3,4,0.005369127516778523
CARD11,4287,2906142,3043867,ENSG00000198286,7,23,0.00536505714952181
CIDEC,1305,9866711,9880255,ENSG00000187288,3,7,0.0053639846743295016
AP2A1,3357,49767001,49807114,ENSG00000196961,19,18,0.005361930294906166
GPT,1865,144502973,144507174,ENSG00000167701,8,10,0.005361930294906166
ZNF777,3172,149431363,149461062,ENSG00000196453,7,17,0.005359394703656999
OR4C16,933,55572128,55573060,ENSG00000279514,11,5,0.0053590568060021436
OR5AR1,933,56663686,56664618,ENSG00000172459,11,5,0.0053590568060021436
PWWP2B,2615,132397168,132417859,ENSG00000171813,10,14,0.005353728489483747
AGRN,7477,1020120,1056118,ENSG00000188157,1,40,0.0053497392002139895
CA4,1123,60149942,60170899,ENSG00000167434,17,6,0.005342831700801425
OR52J3,936,5046526,5047461,ENSG00000205495,11,5,0.005341880341880342
OR5M8,936,56490435,56491370,ENSG00000181371,11,5,0.005341880341880342
FBLN2,4306,13549125,13638422,ENSG00000163520,3,23,0.005341384115188109
OR14C36,939,248348775,248349713,ENSG00000177174,1,5,0.005324813631522897
OR1N1,939,122526358,122527296,ENSG00000171505,9,5,0.005324813631522897
PLOD3,2821,101205977,101218420,ENSG00000106397,7,15,0.005317263381779511
HGFAC,2069,3441968,3449486,ENSG00000109758,4,11,0.005316578057032383
FLT4,5833,180601506,180649624,ENSG00000037280,5,31,0.005314589405108864
GZMM,941,544034,549924,ENSG00000197540,19,5,0.005313496280552604
OR1S2,941,58203202,58204142,ENSG00000197887,11,5,0.005313496280552604
OTOG,9984,17547259,17647150,ENSG00000188162,11,53,0.00530849358974359
OR10P1,942,55636892,55637833,ENSG00000175398,12,5,0.005307855626326964
CC2D1A,3581,13906201,13930879,ENSG00000288293,CHR_HG109_PATCH,19,0.005305780508237923
GMPR,1508,16238587,16295549,ENSG00000137198,6,8,0.005305039787798408
PLXNB2,6409,50274979,50307646,ENSG00000196576,22,34,0.005305039787798408
DHX34,4338,47349315,47382704,ENSG00000134815,19,23,0.005301982480405717
FANCL,1698,58159243,58241372,ENSG00000115392,2,9,0.00530035335689046
MCM3,3208,52264014,52284881,ENSG00000112118,6,17,0.00529925187032419
SETMAR,2076,4303332,4317265,ENSG00000170364,3,11,0.0052986512524084775
PLEKHF1,1699,29665459,29675477,ENSG00000166289,19,9,0.00529723366686286
KIF2B,2267,53822927,53825193,ENSG00000141200,17,12,0.00529333921482135
OR10T2,945,158398522,158399466,ENSG00000186306,1,5,0.005291005291005291
OR5I1,945,55935456,55936400,ENSG00000167825,11,5,0.005291005291005291
GNRH2,758,3043622,3045747,ENSG00000125787,20,4,0.005277044854881266
OR51V1,948,5199735,5200682,ENSG00000176742,11,5,0.005274261603375527
ANAPC2,2655,137174784,137188560,ENSG00000176248,9,14,0.005273069679849341
MYBPC2,3604,50432892,50466321,ENSG00000086967,19,19,0.005271920088790233
TMEM39B,2087,32072031,32102866,ENSG00000121775,1,11,0.005270723526593196
ORM2,759,114329869,114333251,ENSG00000228278,9,4,0.005270092226613966
C1orf68,949,152719522,152720470,ENSG00000198854,1,5,0.005268703898840885
RFPL4B,1898,112347330,112351294,ENSG00000251258,6,10,0.005268703898840885
MYF6,1329,80707634,80709474,ENSG00000111046,12,7,0.005267118133935289
OR52N4,1329,5754243,5755958,ENSG00000181074,11,7,0.005267118133935289
BCAR3,3229,93561741,93847150,ENSG00000137936,1,17,0.0052647878600185815
GALP,950,56176008,56185775,ENSG00000197487,19,5,0.005263157894736842
LCT,6273,135787850,135837184,ENSG00000115850,2,33,0.0052606408417025345
GAP43,1901,115623510,115721490,ENSG00000172020,3,10,0.0052603892688058915
AKAP17A,3232,1591604,1602520,ENSG00000197976,X,17,0.00525990099009901
ENO3,1521,4948092,4957131,ENSG00000108515,17,8,0.005259697567389875
OR5K2,951,98497681,98498631,ENSG00000231861,3,5,0.005257623554153523
EIF3G,1522,10115014,10119918,ENSG00000130811,19,8,0.005256241787122208
HAAO,1522,42767089,42792593,ENSG00000162882,2,8,0.005256241787122208
OR52N2,1333,5808924,5821483,ENSG00000180988,11,7,0.005251312828207052
ACTL6B,1524,100643097,100656448,ENSG00000077080,7,8,0.005249343832020997
PLEKHG5,4191,6467122,6520074,ENSG00000171680,1,22,0.005249343832020997
CELA1,953,51328442,51346679,ENSG00000139610,12,5,0.005246589716684155
RPL36A-HNRNPH2,572,101391011,101412297,ENSG00000257529,X,3,0.005244755244755245
OR52M1,954,4545191,4546144,ENSG00000197790,11,5,0.005241090146750524
OR6Q1,954,58030953,58031906,ENSG00000279051,11,5,0.005241090146750524
CAT,2291,34438934,34472060,ENSG00000121691,11,12,0.005237887385421213
SLC16A8,2291,38078134,38084184,ENSG00000100156,22,12,0.005237887385421213
DMRTB1,1910,53459399,53467488,ENSG00000143006,1,10,0.005235602094240838
HEXIM2,1528,45160700,45170040,ENSG00000168517,17,8,0.005235602094240838
KIRREL3,3820,126423358,127003460,ENSG00000149571,11,20,0.005235602094240838
CDH15,2866,89171748,89195492,ENSG00000129910,16,15,0.0052337752965806
LCMT1,1529,25111731,25178231,ENSG00000205629,16,8,0.005232177894048398
ALDOC,1722,28573115,28576948,ENSG00000109107,17,9,0.005226480836236934
MRPL53,574,74471982,74472687,ENSG00000204822,2,3,0.005226480836236934
MYH6,5940,23381982,23408273,ENSG00000197616,14,31,0.005218855218855219
KLHL34,3641,21654690,21658330,ENSG00000185915,X,19,0.005218346608074705
RPL3,2108,39312882,39320389,ENSG00000100316,22,11,0.005218216318785579
DSCAML1,6899,117427772,117817525,ENSG00000177103,11,36,0.005218147557617046
GPR45,1725,105241743,105243467,ENSG00000135973,2,9,0.0052173913043478265
RAET1G,1150,149916878,149923121,ENSG00000203722,6,6,0.0052173913043478265
PTCH2,4410,44819844,44843253,ENSG00000117425,1,23,0.005215419501133787
PPAN,2302,10106362,10112012,ENSG00000130810,19,12,0.005212858384013901
PFKP,3265,3066333,3137718,ENSG00000067057,10,17,0.005206738131699847
BRD1,4997,49773283,49827873,ENSG00000100425,22,26,0.005203121873123874
OR2AK2,1154,247965233,247966386,ENSG00000187080,1,6,0.005199306759098787
ZNF205,2309,3112560,3120517,ENSG00000122386,16,12,0.00519705500216544
MYF5,1540,80716912,80719671,ENSG00000111049,12,8,0.005194805194805195
GALNT18,2503,11270877,11622005,ENSG00000110328,11,13,0.0051937674790251695
IL3RA,1541,1336616,1382689,ENSG00000185291,X,8,0.005191434133679429
PALM,2891,708935,748329,ENSG00000099864,19,15,0.005188516084399862
BRSK1,3277,55282072,55312562,ENSG00000160469,19,17,0.0051876716509002135
TTLL1,1736,43039516,43089419,ENSG00000100271,22,9,0.005184331797235023
DPYS,2122,104330324,104467055,ENSG00000147647,8,11,0.0051837888784165885
INHA,1351,219569162,219575711,ENSG00000123999,2,7,0.0051813471502590676
ATP2A3,4826,3923870,3964464,ENSG00000074370,17,25,0.005180273518441774
BMP4,1931,53949736,53958761,ENSG00000125378,14,10,0.005178663904712584
TRIM42,2514,140678064,140701150,ENSG00000155890,3,13,0.005171042163882259
CFAP221,3294,119544432,119662251,ENSG00000163075,2,17,0.0051608986035215545
PKD1L3,5623,71929538,72000402,ENSG00000277481,16,29,0.0051573892939711895
ALKBH7,970,6372794,6375250,ENSG00000125652,19,5,0.005154639175257732
CCKAR,1746,26481396,26490484,ENSG00000163394,4,9,0.005154639175257732
PLAC9,776,80131682,80145359,ENSG00000189129,10,4,0.005154639175257732
ADCY3,5050,24819169,24920237,ENSG00000138031,2,26,0.005148514851485149
APOE,1166,44905791,44909393,ENSG00000130203,19,6,0.005145797598627788
UBA7,3304,49805209,49813953,ENSG00000182179,3,17,0.005145278450363196
OR51S1,972,4848237,4849208,ENSG00000176922,11,5,0.0051440329218107
SLC34A1,2916,177379235,177398848,ENSG00000131183,5,15,0.0051440329218107
CKM,1556,45306413,45322875,ENSG00000104879,19,8,0.005141388174807198
NECAB3,2142,33657087,33674463,ENSG00000125967,20,11,0.005135387488328665
PRL,1364,22287244,22302826,ENSG00000172179,6,7,0.005131964809384164
C17orf64,975,60392429,60431426,ENSG00000141371,17,5,0.005128205128205128
STOML2,1365,35099776,35103195,ENSG00000165283,9,7,0.005128205128205128
ORC1,3121,52372829,52404423,ENSG00000085840,1,16,0.00512656199935918
MMP21,1951,125753580,125775821,ENSG00000154485,10,10,0.005125576627370579
CPNE1,2147,35626031,35664956,ENSG00000214078,20,11,0.005123428039124359
HAO1,1757,7882985,7940458,ENSG00000101323,20,9,0.005122367672168469
S1PR4,1564,3172346,3180332,ENSG00000125910,19,8,0.005115089514066497
CAPN15,4888,527712,554636,ENSG00000103326,16,25,0.005114566284779051
SLC22A6,2151,62936385,62984967,ENSG00000197901,11,11,0.005113900511390051
APOH,1174,66212033,66256525,ENSG00000091583,17,6,0.005110732538330494
GPC2,2546,100169606,100177381,ENSG00000213420,7,13,0.005106048703849175
NEUROD6,1959,31337465,31340726,ENSG00000164600,7,10,0.005104645227156712
SPEG,10782,219434843,219493629,ENSG00000072195,2,55,0.005101094416620293
FAM171A2,3138,44353215,44363853,ENSG00000161682,17,16,0.005098789037603569
ERN2,3337,23690310,23713226,ENSG00000134398,16,17,0.005094396164219359
MAGEL2,4319,23643549,23647867,ENSG00000254585,15,22,0.005093771706413522
ANKK1,2553,113387779,113400416,ENSG00000170209,11,13,0.0050920485703094395
HSPG2,14341,21822244,21937310,ENSG00000142798,1,73,0.005090300536922112
PROC,1769,127418427,127429242,ENSG00000115718,2,9,0.005087620124364048
NRROS,2556,196639694,196662004,ENSG00000174004,3,13,0.005086071987480438
UBE2L6,1573,57551656,57568284,ENSG00000156587,11,8,0.0050858232676414495
SARDH,3344,133663560,133739955,ENSG00000123453,9,17,0.005083732057416268
CCDC154,2561,1434383,1444556,ENSG00000197599,16,13,0.005076142131979695
NOTCH1,9855,136494433,136546048,ENSG00000148400,9,50,0.0050735667174023336
RREB1,9067,7107597,7251980,ENSG00000124782,6,46,0.005073342891805449
TLR9,3352,52221080,52225645,ENSG00000239732,3,17,0.005071599045346062
C8A,2367,56854797,56918223,ENSG00000157131,1,12,0.005069708491761723
HEATR4,3551,73478484,73558947,ENSG00000187105,14,18,0.005068994649394537
EPHA2,3946,16124337,16156069,ENSG00000142627,1,20,0.00506842372022301
SEMA5B,4933,122909082,123028605,ENSG00000082684,3,25,0.005067909993918508
KMT2B,8485,35717973,35738880,ENSG00000272333,19,43,0.00506776664702416
CST6,592,66012008,66013505,ENSG00000175315,11,3,0.005067567567567568
TTC38,2566,46267961,46294008,ENSG00000075234,22,13,0.005066250974279034
PC,5137,66848417,66958386,ENSG00000173599,11,26,0.005061319836480436
OXER1,1781,42762481,42764261,ENSG00000162881,2,9,0.0050533408197641775
PLOD1,2976,11934205,11975538,ENSG00000083444,1,15,0.005040322580645161
CLUH,5357,2689386,2712663,ENSG00000132361,17,27,0.005040134403584096
TRPV2,2779,16415571,16437003,ENSG00000187688,17,14,0.005037783375314861
KIF7,4567,89608789,89655467,ENSG00000166813,15,23,0.0050361287497262975
CTAG2,993,154651972,154653579,ENSG00000126890,X,5,0.005035246727089627
DYSF,6952,71453561,71686763,ENSG00000135636,2,35,0.005034522439585731
PRSS41,1192,2798470,2805304,ENSG00000215148,16,6,0.0050335570469798654
SERPINA4,1987,94561442,94569913,ENSG00000100665,14,10,0.0050327126321087065
ZNF821,1987,71859680,71895336,ENSG00000102984,16,10,0.0050327126321087065
ADAM30,2983,119893533,119896515,ENSG00000134249,1,15,0.005028494803888703
CELA3B,996,21977022,21998642,ENSG00000219073,1,5,0.0050200803212851405
FGF8,1197,101770109,101780371,ENSG00000107831,10,6,0.005012531328320802
PIH1D1,1197,49446298,49453497,ENSG00000104872,19,6,0.005012531328320802
PRM1,399,11280841,11281330,ENSG00000175646,16,2,0.005012531328320802
PIK3R6,3392,8802722,8867677,ENSG00000276231,17,17,0.0050117924528301884
PRAM1,2195,8490056,8502640,ENSG00000133246,19,11,0.005011389521640091
AIMP2,1198,6009255,6023834,ENSG00000106305,7,6,0.005008347245409015
TRPV4,3597,109783087,109833406,ENSG00000111199,12,18,0.0050041701417848205
ACTL7B,1399,108854588,108855986,ENSG00000148156,9,7,0.005003573981415297
C1orf53,600,197902630,197907367,ENSG00000203724,1,3,0.005
SMARCAL1,3201,216412414,216483053,ENSG00000138375,2,16,0.00499843798812871
AXDND1,3405,179365720,179554735,ENSG00000162779,1,17,0.00499265785609398
EEFSEC,2205,128160388,128415576,ENSG00000284869,CHR_HSCHR3_9_CTG2_1,11,0.004988662131519274
LAMA5,11426,62307955,62367312,ENSG00000130702,20,57,0.004988622440049011
BRF1,3809,105209286,105315589,ENSG00000185024,14,19,0.004988185875557889
IL4I1,2407,49889654,49929539,ENSG00000104951,19,12,0.004985459077690071
CD82,2212,44564427,44620358,ENSG00000085117,11,11,0.004972875226039783
PRSS54,1810,58279997,58295047,ENSG00000103023,16,9,0.004972375690607734
CCDC178,3420,32937402,33441101,ENSG00000166960,18,17,0.004970760233918129
C3,5231,6677704,6730562,ENSG00000125730,19,26,0.004970368954310839
OR14I1,1007,248681322,248682328,ENSG00000189181,1,5,0.004965243296921549
STRN4,3628,46719511,46746994,ENSG00000090372,19,18,0.004961411245865491
PPL,6251,4882507,4960741,ENSG00000118898,16,31,0.004959206526955687
IPO4,3632,24180218,24188868,ENSG00000285248,CHR_HG1_PATCH,18,0.004955947136563877
LY75-CD302,5650,159771851,159904710,ENSG00000248672,2,28,0.00495575221238938
NOTCH3,8680,15159038,15200995,ENSG00000074181,19,43,0.004953917050691244
CARD6,4038,40841308,40860175,ENSG00000132357,5,20,0.004952947003467063
CNGB1,5657,57882340,57971128,ENSG00000070729,16,28,0.004949619939897472
ASB10,1820,151175698,151187832,ENSG00000146926,7,9,0.004945054945054945
TEKT3,1820,15303811,15341632,ENSG00000125409,17,9,0.004945054945054945
GTF2A1L,1618,48617798,48733148,ENSG00000242441,2,8,0.004944375772558714
ANPEP,3843,89784895,89815401,ENSG00000166825,15,19,0.004944054124381993
STAG3,4450,100177563,100221488,ENSG00000066923,7,22,0.004943820224719101
TOMM20L,607,58395928,58408702,ENSG00000196860,14,3,0.004942339373970346
FER1L5,6477,96642737,96704887,ENSG00000249715,2,32,0.0049405589007256445
HNF1A,3442,120978543,121002512,ENSG00000135100,12,17,0.004938988959907031
ZYX,2228,143381295,143391111,ENSG00000285443,CHR_HG708_PATCH,11,0.004937163375224416
USH1C,3241,17493895,17544416,ENSG00000006611,11,16,0.004936747917309472
OR2C1,1418,3355889,3357306,ENSG00000168158,16,7,0.004936530324400564
KIF26A,6889,104138587,104180894,ENSG00000066735,14,34,0.0049354042676731024
ZNF408,2229,46701030,46705912,ENSG00000175213,11,11,0.00493494840735756
GTF2F1,2432,6379572,6393981,ENSG00000125651,19,12,0.004934210526315789
KLK15,1419,50825289,50837213,ENSG00000174562,19,7,0.004933051444679351
RDH5,1419,55720367,55724705,ENSG00000135437,12,7,0.004933051444679351
DAGLB,2839,6409126,6484190,ENSG00000164535,7,14,0.004931313842902431
TIGD3,2028,65354751,65357613,ENSG00000173825,11,10,0.004930966469428008
C8orf48,1420,13566869,13568288,ENSG00000164743,8,7,0.004929577464788733
RPGRIP1,4061,21280083,21351301,ENSG00000092200,14,20,0.004924895345973898
TBXA2R,2642,3594507,3606875,ENSG00000006638,19,13,0.004920514761544285
MAP7D1,3456,36155579,36180849,ENSG00000116871,1,17,0.004918981481481482
RBMXL3,3459,115189410,115192868,ENSG00000175718,X,17,0.004914715235617231
GAS6,2646,113820549,113864076,ENSG00000183087,13,13,0.0049130763416477706
FSD1,1833,4304598,4323843,ENSG00000105255,19,9,0.004909983633387889
KEAP1,2648,10486125,10503558,ENSG00000079999,19,13,0.004909365558912387
LINGO3,2241,2289784,2292024,ENSG00000220008,19,11,0.0049085229808121375
DAPK1,5912,87497228,87708634,ENSG00000196730,9,29,0.004905277401894452
CLEC3B,816,45001548,45036071,ENSG00000163815,3,4,0.004901960784313725
NMU,816,55595229,55636698,ENSG00000109255,4,4,0.004901960784313725
TP53,2653,7661779,7687538,ENSG00000141510,17,13,0.004900113079532605
GPR152,1429,67451301,67452729,ENSG00000175514,11,7,0.00489853044086774
ZNF296,1634,45071500,45076478,ENSG00000170684,19,8,0.004895960832313341
PDLIM1,1431,95237572,95291012,ENSG00000107438,10,7,0.004891684136967156
PI4KA,6751,20707691,20859417,ENSG00000241973,22,33,0.004888164716338321
MASP2,2455,11026523,11047239,ENSG00000009724,1,12,0.004887983706720978
ITGA2B,3479,44372180,44389649,ENSG00000005961,17,17,0.004886461626904283
MYB,3684,135181308,135219173,ENSG00000118513,6,18,0.004885993485342019
VPS51,2661,65089324,65111862,ENSG00000149823,11,13,0.004885381435550545
BPI,1845,38304150,38337505,ENSG00000101425,20,9,0.004878048780487805
GKN1,820,68974573,68980980,ENSG00000169605,2,4,0.004878048780487805
GRIN3B,3281,1000419,1009732,ENSG00000116032,19,16,0.0048765620237732395
CCDC185,2051,223393415,223395465,ENSG00000178395,1,10,0.0048756704046806435
ZNF404,1849,43872365,43901385,ENSG00000176222,19,9,0.0048674959437533805
